celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,week_total_score,week_rank,week_percent,week_num,is_valid,is_eliminated,judge_score_std,age_zscore,remaining_weeks,cumulative_rank,elimination_risk,weeks_participated,relative_performance,predicted_fan_vote_score,elimination_prob,judge_rank,fan_rank,combined_rank,rank_eliminated,rank_placement,judge_percent,fan_percent,combined_percent,pct_eliminated,pct_placement,methods_agree,rank_correct,pct_correct
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,11,Eliminated Week 6,7,week2,23.0,2.0,0.1040723981900452,2,True,0,3.3001377381723165,-0.6889816171462795,9,3.5,0.2222222222222222,2,0.8815059066904353,96.96411572043066,0.0303588427956934,2.0,2.0,4.0,False,2.0,0.10407239819004525,0.10297550712493864,0.2070479053149839,False,2.0,True,True,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week2,21.0,5.0,0.0950226244343891,2,True,0,3.3001377381723165,-0.3108819492001504,9,3.5,0.5555555555555556,2,0.2754705958407612,90.08013408969964,0.0991986591030036,5.0,5.0,10.0,False,5.0,0.09502262443438914,0.09566474587892106,0.19068737031331018,False,5.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week2,22.0,3.0,0.0995475113122171,2,True,0,3.3001377381723165,-1.0670812850924083,9,4.333333333333333,0.3333333333333333,3,0.5784882512655982,96.867262814757,0.0313273718524297,3.0,3.0,6.0,False,3.0,0.09954751131221719,0.10287264972244321,0.2024201610346604,False,3.0,True,True,True
Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,11,Eliminated Week 5,8,week2,19.0,8.0,0.085972850678733,2,True,0,3.3001377381723165,2.524865560395818,9,7.5,0.8888888888888888,2,-0.3305647150089128,89.79308206003333,0.1020691793996667,8.0,7.0,15.0,False,8.0,0.08597285067873303,0.09535989775952648,0.18133274843825953,False,8.0,True,True,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week2,24.0,1.0,0.1085972850678733,2,True,0,3.3001377381723165,0.8864336659625918,9,1.0,0.1111111111111111,3,1.1845235621152723,97.75473686173972,0.0224526313826027,1.0,1.0,2.0,False,1.0,0.1085972850678733,0.10381514364784299,0.2124124287157163,False,1.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week2,21.0,5.0,0.0950226244343891,2,True,0,3.3001377381723165,0.1932509413946884,9,5.0,0.5555555555555556,2,0.2754705958407612,87.5888927968171,0.1241110720318289,5.0,8.0,13.0,False,7.0,0.09502262443438914,0.093019057485858,0.18804168192024712,False,7.0,True,True,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week2,22.0,3.0,0.0995475113122171,2,True,0,3.3001377381723165,-1.0670812850924083,9,2.333333333333333,0.3333333333333333,3,0.5784882512655982,95.94768893521233,0.0405231106478769,3.0,4.0,7.0,False,4.0,0.09954751131221719,0.10189606590190921,0.2014435772141264,False,4.0,True,True,True
Margaret Cho,Louis van Amstel,Comedian,California,United States,41,11,Eliminated Week 3,10,week2,18.0,9.0,0.0814479638009049,2,True,0,3.3001377381723165,0.3192841640433981,9,9.5,1.0,2,-0.6335823704337499,83.64858619925171,0.1635141380074829,9.0,9.0,18.0,False,9.0,0.08144796380090498,0.08883446747441581,0.17028243127532078,False,9.0,True,True,True
Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,11,Eliminated Week 2,11,week2,12.0,11.0,0.0542986425339366,2,True,1,3.3001377381723165,1.3275499452330757,9,10.0,1.2222222222222223,2,-2.451688302982772,29.267468226805548,0.7073253177319445,11.0,11.0,22.0,True,11.0,0.05429864253393665,0.031081935420397028,0.08538057795433368,True,11.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week2,21.0,5.0,0.0950226244343891,2,True,0,3.3001377381723165,0.3192841640433981,9,4.5,0.5555555555555556,2,0.2754705958407612,90.07300127978183,0.0992699872021816,5.0,6.0,11.0,False,6.0,0.09502262443438914,0.09565717086301899,0.19067979529740814,False,6.0,True,True,True
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,week2,18.0,9.0,0.0814479638009049,2,True,0,3.3001377381723165,-0.4999317831732149,9,9.5,1.0,2,-0.6335823704337499,83.638125940224,0.16361874059776,9.0,10.0,19.0,False,10.0,0.08144796380090498,0.08882335872072859,0.17027132252163357,False,10.0,True,True,True
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,11,Eliminated Week 6,7,week3,26.0,1.0,0.1176470588235294,3,True,0,2.64365067451978,-0.6889816171462795,8,2.6666666666666665,0.125,3,1.475232729342516,96.10625769182175,0.0389374230817825,1.0,6.0,7.0,False,4.0,0.11764705882352941,0.11363967699698647,0.2312867358205159,False,1.0,True,True,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week3,24.0,2.0,0.1085972850678733,3,True,0,2.64365067451978,-0.3108819492001504,8,3.0,0.25,3,0.7187031245514819,98.16866286268944,0.0183133713731056,2.0,2.0,4.0,False,2.0,0.1085972850678733,0.11607834293907178,0.22467562800694507,False,3.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week3,19.0,9.0,0.085972850678733,3,True,0,2.64365067451978,-1.0670812850924083,8,5.5,1.125,4,-1.1726208874261037,73.50761938138757,0.2649238061861244,9.0,9.0,18.0,False,9.0,0.08597285067873303,0.08691819163435333,0.17289104231308636,False,9.0,True,True,True
Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,11,Eliminated Week 5,8,week3,20.0,7.0,0.090497737556561,3,True,0,2.64365067451978,2.524865560395818,8,7.333333333333333,0.875,3,-0.7943560850305864,82.92273325746325,0.1707726674253676,7.0,7.0,14.0,False,7.0,0.09049773755656108,0.09805097867094742,0.18854871622750852,False,7.0,True,True,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week3,24.0,2.0,0.1085972850678733,3,True,0,2.64365067451978,0.8864336659625918,8,1.25,0.25,4,0.7187031245514819,97.91348053651949,0.0208651946348053,2.0,3.0,5.0,False,3.0,0.1085972850678733,0.11577660569721306,0.22437389076508635,False,4.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week3,23.0,5.0,0.1040723981900452,3,True,0,2.64365067451978,0.1932509413946884,8,5.0,0.625,3,0.3404383221559648,97.317717990499,0.0268228200950099,5.0,5.0,10.0,False,6.0,0.10407239819004525,0.11507215351144835,0.2191445517014936,False,6.0,True,True,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week3,23.0,5.0,0.1040723981900452,3,True,0,2.64365067451978,-1.0670812850924083,8,3.0,0.625,4,0.3404383221559648,97.80792746190376,0.0219207253809622,5.0,4.0,9.0,False,5.0,0.10407239819004525,0.11565179574629567,0.2197241939363409,False,5.0,True,True,True
Margaret Cho,Louis van Amstel,Comedian,California,United States,41,11,Eliminated Week 3,10,week3,18.0,10.0,0.0814479638009049,3,True,1,2.64365067451978,0.3192841640433981,8,9.666666666666666,1.25,3,-1.5508856898216206,29.180168490229097,0.708198315097709,10.0,10.0,20.0,True,10.0,0.08144796380090498,0.03450373577733697,0.11595169957824195,True,10.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week3,24.0,2.0,0.1085972850678733,3,True,0,2.64365067451978,0.3192841640433981,8,3.6666666666666665,0.25,3,0.7187031245514819,98.3603065972827,0.0163969340271729,2.0,1.0,3.0,False,1.0,0.1085972850678733,0.11630494974512919,0.22490223481300248,False,2.0,True,True,True
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,week3,20.0,7.0,0.090497737556561,3,True,0,2.64365067451978,-0.4999317831732149,8,8.666666666666666,0.875,3,-0.7943560850305864,74.42553455484642,0.2557446544515358,7.0,8.0,15.0,False,8.0,0.09049773755656108,0.08800356928121776,0.17850130683777884,False,8.0,True,True,True
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,11,Eliminated Week 6,7,week4,23.0,3.0,0.1284916201117318,4,True,0,4.421381131627436,-0.6889816171462795,7,2.75,0.4285714285714285,4,0.7036514198824481,92.1364204831821,0.0786357951681789,3.0,5.0,8.0,False,4.0,0.12849162011173185,0.12411829031615457,0.2526099104278864,False,3.0,True,True,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week4,24.0,2.0,0.1340782122905028,4,True,0,4.421381131627436,-0.3108819492001504,7,2.75,0.2857142857142857,4,0.9298250905589494,96.97852377317376,0.0302147622682623,2.0,1.0,3.0,False,1.0,0.1340782122905028,0.13064115693867212,0.26471936922917494,False,2.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week4,16.0,8.0,0.0893854748603352,4,True,0,4.421381131627436,-1.0670812850924083,7,6.0,1.1428571428571428,5,-0.8795642748530603,73.49627024368515,0.2650372975631485,8.0,8.0,16.0,False,8.0,0.0893854748603352,0.09900787722619818,0.18839335208653338,False,8.0,True,True,True
Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,11,Eliminated Week 5,8,week4,17.5,6.0,0.0977653631284916,4,True,0,4.421381131627436,2.524865560395818,7,7.0,0.8571428571428571,4,-0.5403037688383086,75.96695935874058,0.2403304064125941,6.0,7.0,13.0,False,6.0,0.09776536312849161,0.10233617788358466,0.20010154101207628,False,7.0,True,True,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week4,28.0,1.0,0.1564245810055866,4,True,0,4.421381131627436,0.8864336659625918,7,1.2,0.1428571428571428,5,1.834519773264954,96.37378989843631,0.0362621010156368,1.0,2.0,3.0,False,1.0,0.1564245810055866,0.1298265112835115,0.28625109228909806,False,1.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week4,17.0,7.0,0.0949720670391061,4,True,0,4.421381131627436,0.1932509413946884,7,5.5,1.0,4,-0.6533906041765591,87.31364883493153,0.1268635116506848,7.0,6.0,13.0,False,6.0,0.09497206703910614,0.11762146562482256,0.21259353266392872,False,6.0,True,True,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week4,20.0,4.0,0.1117318435754189,4,True,0,4.421381131627436,-1.0670812850924083,7,3.2,0.5714285714285714,5,0.0251304078529444,94.19160937345424,0.0580839062654576,4.0,3.0,7.0,False,3.0,0.11173184357541899,0.1268868646757792,0.23861870825119819,False,4.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week4,19.5,5.0,0.1089385474860335,4,True,0,4.421381131627436,0.3192841640433981,7,4.0,0.7142857142857143,4,-0.0879564274853061,93.53434555518002,0.0646565444481997,5.0,4.0,9.0,False,5.0,0.10893854748603352,0.12600145518208442,0.23494000266811793,False,5.0,True,True,True
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,week4,14.0,9.0,0.0782122905027933,4,True,1,4.421381131627436,-0.4999317831732149,7,8.75,1.2857142857142858,4,-1.331911616206063,32.33593512602098,0.6766406487397902,9.0,9.0,18.0,True,9.0,0.0782122905027933,0.04356020086919268,0.12177249137198598,True,9.0,True,True,True
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,11,Eliminated Week 6,7,week5,23.0,5.0,0.1263736263736263,5,True,0,2.9154759474226504,-0.6889816171462795,6,3.2,0.8333333333333334,5,0.0857492925712544,92.78105699920776,0.0721894300079225,5.0,5.0,10.0,False,5.0,0.12637362637362637,0.13902862959404177,0.26540225596766814,False,5.0,True,True,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week5,27.0,1.0,0.1483516483516483,5,True,0,2.9154759474226504,-0.3108819492001504,6,2.4,0.1666666666666666,5,1.457737973711325,97.55164490806652,0.0244835509193348,1.0,1.0,2.0,False,1.0,0.14835164835164835,0.14617716099449998,0.29452880934614833,False,1.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week5,18.0,8.0,0.0989010989010989,5,True,0,2.9154759474226504,-1.0670812850924083,6,6.333333333333333,1.3333333333333333,6,-1.6292365588538338,52.42625216150976,0.4757374783849025,8.0,7.0,15.0,True,8.0,0.0989010989010989,0.07855860052153328,0.17745969942263218,True,8.0,True,False,False
Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,11,Eliminated Week 5,8,week5,21.0,6.0,0.1153846153846153,5,True,1,2.9154759474226504,2.524865560395818,6,6.8,1.0,5,-0.6002450479987809,48.0502673389258,0.519497326610742,6.0,8.0,14.0,False,7.0,0.11538461538461539,0.07200136575093384,0.18738598113554922,False,7.0,True,False,False
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week5,25.0,2.0,0.1373626373626373,5,True,0,2.9154759474226504,0.8864336659625918,6,1.3333333333333333,0.3333333333333333,6,0.7717436331412897,95.58405705138937,0.0441594294861064,2.0,4.0,6.0,False,3.0,0.13736263736263737,0.1432288108445115,0.2805914482071489,False,2.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week5,24.0,3.0,0.1318681318681318,5,True,0,2.9154759474226504,0.1932509413946884,6,5.0,0.5,5,0.428746462856272,97.42742278960635,0.0257257721039364,3.0,2.0,5.0,False,2.0,0.13186813186813187,0.145991019216713,0.2778591510848449,False,3.0,True,True,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week5,20.0,7.0,0.1098901098901098,5,True,0,2.9154759474226504,-1.0670812850924083,6,3.8333333333333335,1.1666666666666667,6,-0.9432422182837986,87.28581220643791,0.1271418779356209,7.0,6.0,13.0,False,6.0,0.10989010989010989,0.13079422941007848,0.24068433930018837,False,6.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week5,24.0,3.0,0.1318681318681318,5,True,0,2.9154759474226504,0.3192841640433981,6,3.8,0.5,5,0.428746462856272,96.24565185156251,0.0375434814843748,3.0,3.0,6.0,False,3.0,0.13186813186813187,0.14422018366768816,0.27608831553582003,False,4.0,True,True,True
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,11,Eliminated Week 6,7,week6,31.9998,2.0,0.1545889285615942,6,True,1,4.23702107921524,-0.6889816171462795,5,3.0,0.4,6,0.5731553804356385,64.79754914355027,0.3520245085644973,2.0,6.0,8.0,False,4.0,0.1545889285615942,0.11805876078839364,0.27264768934998784,False,6.0,True,False,False
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week6,35.9999,1.0,0.1739131484985698,6,True,0,4.23702107921524,-0.3108819492001504,5,2.1666666666666665,0.2,6,1.5172384815612234,95.23877575928016,0.0476122424071982,1.0,1.0,2.0,False,1.0,0.17391314849856981,0.17352156051821116,0.347434709016781,False,1.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week6,27.9998,6.0,0.1352651917180396,6,True,0,4.23702107921524,-1.0670812850924083,5,6.285714285714286,1.2,7,-0.3709041192024562,75.888246586729,0.2411175341327101,6.0,5.0,11.0,False,6.0,0.13526519171803963,0.1382656052404884,0.273530796958528,False,5.0,True,True,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week6,29.0,5.0,0.1400970921157704,6,True,0,4.23702107921524,0.8864336659625918,5,1.8571428571428568,1.0,7,-0.1348420413179507,87.11964399128429,0.1288035600871571,5.0,4.0,9.0,False,5.0,0.14009709211577046,0.15872879986790064,0.2988258919836711,False,4.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week6,21.9999,7.0,0.1062800695461289,6,True,0,4.23702107921524,0.1932509413946884,5,5.333333333333333,1.4,6,-1.7869697671721076,43.54027634764276,0.5645972365235724,7.0,7.0,14.0,True,7.0,0.10628006954612891,0.07932878847931796,0.18560885802544685,True,7.0,True,False,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week6,29.9999,4.0,0.1449275432332379,6,True,0,4.23702107921524,-1.0670812850924083,5,3.857142857142857,0.8,7,0.101149232104082,90.10527150541157,0.0989472849458844,4.0,3.0,7.0,False,3.0,0.144927543233238,0.1641685038251094,0.30909604705834737,False,3.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week6,30.0,3.0,0.1449280263266591,6,True,0,4.23702107921524,0.3192841640433981,5,3.6666666666666665,0.6,6,0.1011728335915729,92.16869249634914,0.0783130750365086,3.0,2.0,5.0,False,2.0,0.1449280263266591,0.16792798128057881,0.3128560076072379,False,2.0,True,True,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week7,36.5,1.0,0.1750599520383693,7,True,0,1.6046806535881213,-0.3108819492001504,4,2.0,0.25,7,1.0905596674870728,94.94844034189306,0.0505155965810694,1.0,1.0,2.0,False,1.0,0.1750599520383693,0.21843814514076165,0.393498097179131,False,1.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week7,32.5,6.0,0.1558752997601918,7,True,0,1.6046806535881213,-1.0670812850924083,4,6.25,1.5,8,-1.4021481439119503,63.53848879401552,0.3646151120598449,6.0,5.0,11.0,True,6.0,0.15587529976019185,0.1461764889158273,0.3020517886760191,False,5.0,False,False,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week7,36.5,1.0,0.1750599520383693,7,True,0,1.6046806535881213,0.8864336659625918,4,1.75,0.25,8,1.0905596674870728,89.76806526657295,0.1023193473342705,1.0,2.0,3.0,False,2.0,0.1750599520383693,0.20652018715733728,0.38158013919570655,False,2.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week7,35.0,3.0,0.1678657074340527,7,True,0,1.6046806535881213,0.1932509413946884,4,5.0,0.75,7,0.1557942382124389,75.90637837814162,0.2409362162185838,3.0,3.0,6.0,False,3.0,0.16786570743405277,0.17463002485948456,0.34249573229353736,False,3.0,True,True,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week7,33.5,5.0,0.1606714628297362,7,True,0,1.6046806535881213,-1.0670812850924083,4,4.0,1.25,8,-0.7789711910621948,73.76856246388591,0.2623143753611409,5.0,4.0,9.0,False,4.0,0.1606714628297362,0.16971177089679806,0.3303832337265343,False,4.0,True,True,True
Rick Fox,Cheryl Burke,Athlete,Unknown,Canada,41,11,Eliminated Week 7,6,week7,34.5,4.0,0.1654676258992805,7,True,1,1.6046806535881213,0.3192841640433981,4,3.7142857142857135,1.0,7,-0.1557942382124389,36.73975250946916,0.6326024749053084,4.0,6.0,10.0,False,5.0,0.16546762589928057,0.08452338302979101,0.24999100892907158,True,6.0,False,False,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,Eliminated Week 9,4,week8,28.5,1.0,0.2150943396226415,8,True,0,2.52487623459052,-0.3108819492001504,3,1.875,0.3333333333333333,8,0.7921180343813395,96.16360393943069,0.0383639606056931,1.0,1.0,2.0,False,1.0,0.21509433962264152,0.24707456889865628,0.46216890852129777,False,1.0,True,True,True
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,11,3rd Place,3,week8,23.5,5.0,0.1773584905660377,8,True,0,2.52487623459052,-1.0670812850924083,3,6.111111111111111,1.6666666666666667,9,-1.1881770515720091,81.86089712692109,0.181391028730789,5.0,4.0,9.0,True,4.0,0.17735849056603772,0.21032641289141582,0.38768490345745354,False,4.0,False,False,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1st Place,1,week8,28.5,1.0,0.2150943396226415,8,True,0,2.52487623459052,0.8864336659625918,3,1.6666666666666667,0.3333333333333333,9,0.7921180343813395,94.50313091724632,0.0549686908275369,1.0,2.0,3.0,False,2.0,0.21509433962264152,0.2428082910209838,0.45790263064362535,False,2.0,True,True,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,week8,24.0,4.0,0.1811320754716981,8,True,1,2.52487623459052,0.1932509413946884,3,4.875,1.3333333333333333,8,-0.9901475429766744,26.273520160424635,0.7372647983957537,4.0,5.0,9.0,False,4.0,0.1811320754716981,0.06750494367053672,0.24863701914223482,True,5.0,False,False,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,week8,28.0,3.0,0.2113207547169811,8,True,0,2.52487623459052,-1.0670812850924083,3,3.888888888888889,1.0,9,0.5940885257860046,90.40767808113311,0.0959232191886687,3.0,3.0,6.0,False,3.0,0.21132075471698114,0.23228578351840737,0.44360653823538854,False,3.0,True,True,True
